1,民生银行民生加银资管同业合作合肥分行1号专项资产管理计划,一对一,2015/10/29,2018/10/16,116000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,10.29资产端起息，按年付息，到期还本（可提前部分还本）
1,民生银行民生加银资管同业合作贵阳分行1号专项资产管理计划,一对一,2014/12/29,2017/11/14,529000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，末月20日
1,民生银行民生加银资管同业合作贵阳分行1号专项资产管理计划,一对一,2015/2/12,2017/11/5,217000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，末月20日
1,民生银行民生加银资管同业合作分行总行营业部1号专项资产管理计划,一对一,2015/7/31,2018/6/29,1400000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，到期还本
1,民生银行民生加银资管同业合作分行总行营业部1号专项资产管理计划,一对一,2015/11/26,2018/6/15,100000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，到期还本；首次付息是3月20日
1,民生银行民生加银资管同业合作分行总行营业部1号专项资产管理计划,一对一,2015/12/24,2016/10/26,1000000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,"分期还本付息，2016年1,4,7,10支付"
1,民生银行民生加银资管同业合作分行总行营业部1号专项资产管理计划,一对一,2016/2/25,2016/9/26,50000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收息还本（3.26；6.26…）
1,民生银行民生加银资管同业合作分行总行营业部1号专项资产管理计划,一对一,2016/2/25,2017/9/26,150000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收息（3.26；6.26…）；2016.12.26起按季还本
1,民生银行民生加银资管同业合作分行总行营业部1号专项资产管理计划,一对一,2016/3/22,2017/3/22,600000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，到期还本
1,民生银行民生加银资管同业合作分行总行营业部1号专项资产管理计划,一对一,2016/4/5,2021/1/26,240000000,0.0003,,,金融合作四部,365,行内,民生银行,同业模式,胡新阳,"按季付息（1,4,7,10月的26日，算头不算尾），到期还本"
1,民生银行民生加银资管同业合作分行乌鲁木齐分行2号专项资产管理计划,一对一,2015/11/30,2016/11/29,1580000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,到期一次性还款
1,民生银行民生加银资管同业合作分行宁波分行1号专项资产管理计划,一对一,2015/10/30,2017/10/27,60000000,0.001,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息（不含20日），到期还本
1,民生银行民生加银资管同业合作分行宁波分行1号专项资产管理计划,一对一,2015/11/16,2017/11/15,50000000,0.001,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息（不含20日），到期还本
1,民生银行民生加银资管同业合作分行宁波分行1号专项资产管理计划,一对一,2015/11/16,2017/1/13,56028000,0.001,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息（不含20日），到期还本
1,民生银行民生加银资管同业合作分行宁波分行1号专项资产管理计划,一对一,2015/12/8,2016/8/1,360000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，末月20日，到期还本
1,民生银行民生加银资管同业合作分行宁波分行1号专项资产管理计划,一对一,2015/12/30,2017/6/29,74000000,0.001,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，末月20日（不含），到期还本
1,民生银行民生加银资管同业合作分行宁波分行1号专项资产管理计划,一对一,2016/1/11,2018/10/24,100000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，末月20日，到期还本
1,民生银行民生加银资管同业合作分行宁波分行1号专项资产管理计划,一对一,2016/1/25,2018/1/24,100000000,0.001,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，末月20日（不含），到期还本
1,民生银行民生加银资管同业合作分行宁波分行1号专项资产管理计划,一对一,2016/1/29,2017/7/28,70000000,0.001,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，末月20日（不含），到期还本
1,民生银行民生加银资管同业合作分行宁波分行1号专项资产管理计划,一对一,2016/2/2,2018/2/1,80000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，末月20日，到期还本
1,民生银行民生加银资管同业合作分行宁波分行1号专项资产管理计划,一对一,2016/3/8,2018/3/7,29000000,0.001,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，末月20日（不含），到期还本
1,民生银行民生加银资管同业合作分行宁波分行1号专项资产管理计划,一对一,2016/3/29,2017/3/28,200000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季付息，末月20日，到期还本
1,民生银行民生加银资管同业合作大连分行1号专项资产管理计划,一对一,2016/2/24,2016/5/24,3000000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,到期一次性还款
1,民生银行民生加银资管同业合作大连分行1号专项资产管理计划,一对一,2016/2/24,2016/5/23,2500000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,到期一次性还款
1,民生银行民生加银资管同业合作成都分行1号专项资产管理计划,一对一,2015/4/10,2017/4/9,225000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收息，到期一次性还款
1,民生银行民生加银资管同业合作成都分行1号专项资产管理计划,一对一,2015/5/13,2016/5/12,250000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收息，到期一次性还款
1,民生银行民生加银资管同业合作成都分行1号专项资产管理计划,一对一,2015/5/26,2017/5/25,200000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收益，到期一次性还本
1,民生银行民生加银资管同业合作成都分行1号专项资产管理计划,一对一,2015/6/5,2016/6/3,60000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收益，到期一次性还本
1,民生银行民生加银资管同业合作成都分行1号专项资产管理计划,一对一,2015/6/30,2017/6/29,360000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收益，到期一次性还本
1,民生银行民生加银资管同业合作成都分行1号专项资产管理计划,一对一,2015/9/23,2016/9/22,240000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收益，到期一次性还本
1,民生银行民生加银资管同业合作成都分行1号专项资产管理计划,一对一,2015/10/23,2017/10/21,114000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收益，到期一次性还本
1,民生银行民生加银资管同业合作成都分行1号专项资产管理计划,一对一,2015/11/20,2017/11/20,230400000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收益，到期一次性还本
1,民生银行民生加银资管同业合作成都分行1号专项资产管理计划,一对一,2016/2/29,2018/2/28,350000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收益，到期一次性还本
1,民生银行民生加银资管同业合作成都分行1号专项资产管理计划,一对一,2016/4/7,2017/4/6,70000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,每半年支付收益（6.21；12.21），到期一次性还本
1,民生银行民生加银资管同业合作北京分行1号专项资产管理计划（民生总营201501期）,一对一,2015/3/18,2017/9/18,300000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收息，到期一次性还款
1,民生银行民生加银资管同业合作北京分行1号专项资产管理计划（民生总营201501期）,一对一,2015/4/1,2017/9/29,1200000000,0.0003,,,金融合作四部,360,行内,民生银行,同业模式,胡新阳,按季收息，到期一次性还款
1,民生银行民生加银资管太原同业投资1号专项资产管理计划,一对一,2016/2/24,2020/2/24,2000000000,0.00015,,,金融合作四部,365,行内,民生银行,同业模式,胡新阳,按季付息，到期还本
1,民生银行民生加银资管太原同业投资1号专项资产管理计划,一对一,2016/3/18,2018/3/16,1000000000,0.0003,,,金融合作四部,365,行内,民生银行,同业模式,胡新阳,按季付息，到期还本
1,民生银行民生加银资管太原同业投资1号专项资产管理计划,一对一,2016/3/24,2020/3/24,1000000000,0.00015,,,金融合作四部,365,行内,民生银行,同业模式,胡新阳,按季付息，到期还本
1,民生银行民生加银资管太原理财2号专项资产管理计划,一对一,2015/9/23,2018/9/21,1975000000,0.0003,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,每季度首月1日支付截止下季度首月1日利息，管理费按季支付每季度末20日。
1,民生银行民生加银资管太原理财2号专项资产管理计划,一对一,2015/11/27,2018/11/26,50350000,0.0003,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,每季度首月1日支付截止下季度首月1日利息，管理费按季支付每季度末20日。付息日期为：每季度末月第一个工作日支付当季度利息（即每年3月1日、6月1日、9月1日、12月1日付当季度利息）。3月1日支付2016.1.1-2016.4.1（算头不算尾）
1,民生银行民生加银资管太原理财2号专项资产管理计划,一对一,2016/2/24,2018/2/23,989940000,0.00015,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管太原理财2号专项资产管理计划,一对一,2016/2/24,2019/2/22,2000000000,0.00015,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管太原理财2号专项资产管理计划,一对一,2016/2/24,2019/2/22,2000000000,0.00015,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管太原理财2号专项资产管理计划,一对一,2016/2/24,2019/2/22,2000000000,0.00015,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管太原理财2号专项资产管理计划,一对一,2016/2/24,2019/2/22,1500000000,0.00015,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管太原理财2号专项资产管理计划,一对一,2016/3/2,2018/3/2,3000000000,0.00015,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管太原理财2号专项资产管理计划,一对一,2016/3/2,2019/3/1,2000000000,0.00015,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管石家庄分行理财1号专项资产管理计划,一对一,2015/4/21,2016/4/21,30000000,0.0003,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管石家庄分行理财1号专项资产管理计划,一对一,2015/4/14,2017/4/13,400000000,0.0003,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管石家庄分行理财1号专项资产管理计划,一对一,2015/4/23,2017/4/21,300000000,0.0003,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管石家庄分行理财1号专项资产管理计划,一对一,2015/4/29,2016/4/29,130000000,0.0003,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管石家庄分行理财1号专项资产管理计划,一对一,2015/4/29,2017/4/28,600000000,0.0003,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管石家庄分行理财1号专项资产管理计划,一对一,2015/5/7,2016/5/6,50000000,0.0003,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
1,民生银行民生加银资管石家庄分行理财1号专项资产管理计划,一对一,2015/5/12,2016/5/12,70000000,0.0003,,,金融合作一部,360,行内,民生银行,资产管理部,郭蕊,按季支付
